date,average_price ,total_volume,type,year,geography
2019/5/26,1.61,182520,conventional,2019,Grand Rapids
2019/5/26,1.49,12880,organic,2019,Grand Rapids
2019/5/26,1.32,350546,conventional,2019,Harrisburg/Scranton
2019/5/26,1.4,11049,organic,2019,Harrisburg/Scranton
2019/5/26,1.5,397396,conventional,2019,Hartford/Springfield
2019/5/26,2.33,12273,organic,2019,Hartford/Springfield
2019/5/26,0.97,1288767,conventional,2019,Houston
2019/5/26,2.02,30865,organic,2019,Houston
2019/5/26,1.25,249327,conventional,2019,Indianapolis
2019/5/26,1.55,14776,organic,2019,Indianapolis
2019/5/26,1.34,225115,conventional,2019,Jacksonville
2019/5/26,1.63,836,organic,2019,Jacksonville
2019/5/26,1.22,367715,conventional,2019,Las Vegas
2019/5/26,2,10359,organic,2019,Las Vegas
2019/5/26,1.43,2651095,conventional,2019,Los Angeles
2019/5/26,1.94,109869,organic,2019,Los Angeles
2019/5/26,1.3,123220,conventional,2019,Louisville
2019/5/26,1.86,3860,organic,2019,Louisville
2019/5/26,1.36,955388,conventional,2019,Miami/Ft. Lauderdale
2019/5/26,1.3,3345,organic,2019,Miami/Ft. Lauderdale
2019/5/26,1.07,288761,conventional,2019,Nashville
2019/5/26,1.53,9340,organic,2019,Nashville
2019/5/26,0.95,400463,conventional,2019,New Orleans/Mobile
2019/5/26,1.05,9079,organic,2019,New Orleans/Mobile
2019/5/26,1.62,1849421,conventional,2019,New York
2019/5/26,1.92,88628,organic,2019,New York
2019/5/26,1.29,489170,conventional,2019,Orlando
2019/5/26,1.21,2490,organic,2019,Orlando
2019/5/26,1.45,559174,conventional,2019,Philadelphia
2019/5/26,1.6,21253,organic,2019,Philadelphia
2019/5/26,1,1269744,conventional,2019,Phoenix/Tucson
2019/5/26,1.96,12400,organic,2019,Phoenix/Tucson
2019/5/26,1.28,156554,conventional,2019,Pittsburgh
2019/5/26,1.7,7947,organic,2019,Pittsburgh
2019/5/26,1.44,678600,conventional,2019,Portland
2019/5/26,2.22,27737,organic,2019,Portland
2019/5/26,1.34,404795,conventional,2019,Raleigh/Greensboro
2019/5/26,2.16,17228,organic,2019,Raleigh/Greensboro
2019/5/26,1.3,316321,conventional,2019,Richmond/Norfolk
2019/5/26,1.37,16962,organic,2019,Richmond/Norfolk
2019/5/26,1.61,457028,conventional,2019,Sacramento
2019/5/26,1.97,11884,organic,2019,Sacramento
2019/5/26,1.52,481447,conventional,2019,San Diego
2019/5/26,2.04,25481,organic,2019,San Diego
2019/5/26,1.79,805283,conventional,2019,San Francisco
2019/5/26,2.18,42968,organic,2019,San Francisco
2019/5/26,1.66,573093,conventional,2019,Seattle
2019/5/26,1.87,86826,organic,2019,Seattle
2019/5/26,1.52,101528,conventional,2019,Spokane
2019/5/26,2.24,4285,organic,2019,Spokane
2019/5/26,1.13,256311,conventional,2019,St. Louis
2019/5/26,1.59,12065,organic,2019,St. Louis
2019/5/26,1.37,94898,conventional,2019,Syracuse
2019/5/26,1.52,4431,organic,2019,Syracuse
2019/5/26,1.22,575263,conventional,2019,Tampa
2019/5/26,1.25,1322,organic,2019,Tampa
2019/6/2,1.52,117969,conventional,2019,Albany
2019/6/2,1.88,2440,organic,2019,Albany
2019/6/2,1.04,761008,conventional,2019,Atlanta
2019/6/2,1.24,33619,organic,2019,Atlanta
2019/6/2,1.46,979725,conventional,2019,Baltimore
2019/6/2,1.68,37911,organic,2019,Baltimore
2019/6/2,1.25,123689,conventional,2019,Boise
2019/6/2,1.99,3641,organic,2019,Boise
2019/6/2,1.58,703801,conventional,2019,Boston
2019/6/2,1.89,27804,organic,2019,Boston
2019/6/2,1.29,186482,conventional,2019,Buffalo/Rochester
2019/6/2,1.57,4141,organic,2019,Buffalo/Rochester
2019/6/2,1.27,318216,conventional,2019,Charlotte
2019/6/2,1.88,15537,organic,2019,Charlotte
2019/6/2,1.53,755062,conventional,2019,Chicago
2019/6/2,1.84,41705,organic,2019,Chicago
2019/6/2,1.01,400113,conventional,2019,Cincinnati/Dayton
2019/6/2,1.28,25653,organic,2019,Cincinnati/Dayton
2019/6/2,0.97,265512,conventional,2019,Columbus
2019/6/2,0.92,35209,organic,2019,Columbus
2019/6/2,0.95,1589504,conventional,2019,Dallas/Ft. Worth
2019/6/2,1.33,27223,organic,2019,Dallas/Ft. Worth
2019/6/2,1.03,1059551,conventional,2019,Denver
2019/6/2,1.47,31348,organic,2019,Denver
2019/6/2,1.03,679307,conventional,2019,Detroit
2019/6/2,1.24,27687,organic,2019,Detroit
2019/6/2,1.47,217633,conventional,2019,Grand Rapids
2019/6/2,1.47,10253,organic,2019,Grand Rapids
2019/6/2,1.24,361579,conventional,2019,Harrisburg/Scranton
2019/6/2,1.51,12583,organic,2019,Harrisburg/Scranton
2019/6/2,1.53,383263,conventional,2019,Hartford/Springfield
2019/6/2,2.35,12685,organic,2019,Hartford/Springfield
2019/6/2,0.96,1387053,conventional,2019,Houston
2019/6/2,1.6,34473,organic,2019,Houston
2019/6/2,1,304452,conventional,2019,Indianapolis
2019/6/2,1.07,21997,organic,2019,Indianapolis
2019/6/2,1.34,216465,conventional,2019,Jacksonville
2019/6/2,1.7,1619,organic,2019,Jacksonville
2019/6/2,1.04,437962,conventional,2019,Las Vegas
2019/6/2,1.64,12601,organic,2019,Las Vegas
2019/6/2,1.29,3130543,conventional,2019,Los Angeles
2019/6/2,2.04,83888,organic,2019,Los Angeles
2019/6/2,1,150008,conventional,2019,Louisville
2019/6/2,1.1,8289,organic,2019,Louisville
2019/6/2,1.38,926565,conventional,2019,Miami/Ft. Lauderdale
2019/6/2,1.24,3433,organic,2019,Miami/Ft. Lauderdale
2019/6/2,1.04,289216,conventional,2019,Nashville
2019/6/2,1.24,15682,organic,2019,Nashville
2019/6/2,1.06,337381,conventional,2019,New Orleans/Mobile
2019/6/2,1.05,8722,organic,2019,New Orleans/Mobile
2019/6/2,1.64,1755376,conventional,2019,New York
2019/6/2,2.05,85755,organic,2019,New York
2019/6/2,1.29,478457,conventional,2019,Orlando
2019/6/2,1.14,2725,organic,2019,Orlando
2019/6/2,1.39,547560,conventional,2019,Philadelphia
2019/6/2,1.69,27220,organic,2019,Philadelphia
2019/6/2,0.99,1134922,conventional,2019,Phoenix/Tucson
2019/6/2,1.92,12579,organic,2019,Phoenix/Tucson
2019/6/2,1.25,143665,conventional,2019,Pittsburgh
2019/6/2,1.58,6126,organic,2019,Pittsburgh
2019/6/2,1.17,887885,conventional,2019,Portland
2019/6/2,1.75,35844,organic,2019,Portland
2019/6/2,1.17,431239,conventional,2019,Raleigh/Greensboro
2019/6/2,2.19,17017,organic,2019,Raleigh/Greensboro
2019/6/2,1.05,354771,conventional,2019,Richmond/Norfolk
2019/6/2,1.22,23888,organic,2019,Richmond/Norfolk
2019/6/2,1.64,472606,conventional,2019,Sacramento
2019/6/2,2.07,10041,organic,2019,Sacramento
2019/6/2,1.37,540897,conventional,2019,San Diego
2019/6/2,2.21,18713,organic,2019,San Diego
2019/6/2,1.88,807839,conventional,2019,San Francisco
2019/6/2,2.36,31462,organic,2019,San Francisco
2019/6/2,1.37,732750,conventional,2019,Seattle
2019/6/2,1.77,91576,organic,2019,Seattle
2019/6/2,1.26,123412,conventional,2019,Spokane
2019/6/2,1.73,5809,organic,2019,Spokane
2019/6/2,1.22,217398,conventional,2019,St. Louis
2019/6/2,1.63,14360,organic,2019,St. Louis
2019/6/2,1.37,82860,conventional,2019,Syracuse
2019/6/2,1.65,1873,organic,2019,Syracuse
2019/6/2,1.23,542687,conventional,2019,Tampa
2019/6/2,1.16,1489,organic,2019,Tampa
2019/6/9,1.57,164970,conventional,2019,Albany
2019/6/9,1.92,2550,organic,2019,Albany
2019/6/9,1.05,768093,conventional,2019,Atlanta
2019/6/9,1.31,23377,organic,2019,Atlanta
2019/6/9,1.47,937806,conventional,2019,Baltimore
2019/6/9,1.64,38136,organic,2019,Baltimore
2019/6/9,1.32,103394,conventional,2019,Boise
2019/6/9,2.07,3369,organic,2019,Boise
2019/6/9,1.47,788134,conventional,2019,Boston
2019/6/9,1.86,30567,organic,2019,Boston
2019/6/9,1.29,180613,conventional,2019,Buffalo/Rochester
2019/6/9,1.82,8017,organic,2019,Buffalo/Rochester
2019/6/9,1.34,288881,conventional,2019,Charlotte
2019/6/9,1.69,16263,organic,2019,Charlotte
2019/6/9,1.24,987702,conventional,2019,Chicago
2019/6/9,1.93,36976,organic,2019,Chicago
2019/6/9,1.04,316776,conventional,2019,Cincinnati/Dayton
2019/6/9,1.41,21855,organic,2019,Cincinnati/Dayton
2019/6/9,0.95,273611,conventional,2019,Columbus
2019/6/9,1.3,12609,organic,2019,Columbus
2019/6/9,0.97,1519848,conventional,2019,Dallas/Ft. Worth
2019/6/9,1.16,25730,organic,2019,Dallas/Ft. Worth
2019/6/9,1.04,1057263,conventional,2019,Denver
2019/6/9,1.35,31736,organic,2019,Denver
2019/6/9,1.06,565918,conventional,2019,Detroit
2019/6/9,1.06,38028,organic,2019,Detroit
2019/6/9,1.68,142688,conventional,2019,Grand Rapids
2019/6/9,1.5,9822,organic,2019,Grand Rapids
2019/6/9,1.18,368279,conventional,2019,Harrisburg/Scranton
2019/6/9,1.58,10404,organic,2019,Harrisburg/Scranton
2019/6/9,1.53,395232,conventional,2019,Hartford/Springfield
2019/6/9,2.38,13134,organic,2019,Hartford/Springfield
2019/6/9,0.97,1402984,conventional,2019,Houston
2019/6/9,1.59,32924,organic,2019,Houston
2019/6/9,1.04,244715,conventional,2019,Indianapolis
2019/6/9,1.2,12751,organic,2019,Indianapolis
2019/6/9,1.43,206320,conventional,2019,Jacksonville
2019/6/9,1.73,3241,organic,2019,Jacksonville
2019/6/9,1.06,438902,conventional,2019,Las Vegas
2019/6/9,1.68,11891,organic,2019,Las Vegas
2019/6/9,1.16,3489878,conventional,2019,Los Angeles
2019/6/9,1.88,94642,organic,2019,Los Angeles
2019/6/9,1.01,133830,conventional,2019,Louisville
2019/6/9,0.97,12652,organic,2019,Louisville
2019/6/9,1.34,959029,conventional,2019,Miami/Ft. Lauderdale
2019/6/9,1.18,3864,organic,2019,Miami/Ft. Lauderdale
2019/6/9,1.1,284714,conventional,2019,Nashville
2019/6/9,1.21,20485,organic,2019,Nashville
2019/6/9,1.09,354951,conventional,2019,New Orleans/Mobile
2019/6/9,0.93,9376,organic,2019,New Orleans/Mobile
2019/6/9,1.63,1728317,conventional,2019,New York
2019/6/9,2.03,89322,organic,2019,New York
2019/6/9,1.26,499951,conventional,2019,Orlando
2019/6/9,1.17,2561,organic,2019,Orlando
2019/6/9,1.38,539756,conventional,2019,Philadelphia
2019/6/9,1.8,22598,organic,2019,Philadelphia
2019/6/9,1.1,1122009,conventional,2019,Phoenix/Tucson
2019/6/9,1.93,13729,organic,2019,Phoenix/Tucson
2019/6/9,1.23,142925,conventional,2019,Pittsburgh
2019/6/9,1.73,4276,organic,2019,Pittsburgh
2019/6/9,1.08,771302,conventional,2019,Portland
2019/6/9,1.88,32793,organic,2019,Portland
2019/6/9,1.22,393295,conventional,2019,Raleigh/Greensboro
2019/6/9,1.98,16205,organic,2019,Raleigh/Greensboro
2019/6/9,1.05,341867,conventional,2019,Richmond/Norfolk
2019/6/9,1.1,21163,organic,2019,Richmond/Norfolk
2019/6/9,1.68,497664,conventional,2019,Sacramento
2019/6/9,2.01,12779,organic,2019,Sacramento
2019/6/9,1.09,657385,conventional,2019,San Diego
2019/6/9,1.94,19342,organic,2019,San Diego
2019/6/9,1.75,924690,conventional,2019,San Francisco
2019/6/9,2.21,32128,organic,2019,San Francisco
2019/6/9,1.44,630388,conventional,2019,Seattle
2019/6/9,1.94,82523,organic,2019,Seattle
2019/6/9,1.31,102665,conventional,2019,Spokane
2019/6/9,1.8,5533,organic,2019,Spokane
2019/6/9,1.32,203507,conventional,2019,St. Louis
2019/6/9,1.57,10765,organic,2019,St. Louis
2019/6/9,1.43,98172,conventional,2019,Syracuse
2019/6/9,1.77,3317,organic,2019,Syracuse
2019/6/9,1.2,578289,conventional,2019,Tampa
2019/6/9,1.2,1409,organic,2019,Tampa
2019/6/16,1.25,151268,conventional,2019,Albany
2019/6/16,1.89,3053,organic,2019,Albany
2019/6/16,1.16,708637,conventional,2019,Atlanta
2019/6/16,1.65,15246,organic,2019,Atlanta
2019/6/16,1.5,875161,conventional,2019,Baltimore
2019/6/16,1.62,42021,organic,2019,Baltimore
2019/6/16,1.61,92369,conventional,2019,Boise
2019/6/16,2.13,3527,organic,2019,Boise
2019/6/16,1.48,730579,conventional,2019,Boston
2019/6/16,1.77,35675,organic,2019,Boston
2019/6/16,1.32,179694,conventional,2019,Buffalo/Rochester
2019/6/16,1.51,13461,organic,2019,Buffalo/Rochester
2019/6/16,1.52,259692,conventional,2019,Charlotte
2019/6/16,1.64,12895,organic,2019,Charlotte
2019/6/16,1.54,747454,conventional,2019,Chicago
2019/6/16,2.1,30360,organic,2019,Chicago
2019/6/16,1.35,274039,conventional,2019,Cincinnati/Dayton
2019/6/16,1.32,33149,organic,2019,Cincinnati/Dayton
2019/6/16,1.21,215219,conventional,2019,Columbus
2019/6/16,1.61,9753,organic,2019,Columbus
2019/6/16,1.04,1423019,conventional,2019,Dallas/Ft. Worth
2019/6/16,1.46,22689,organic,2019,Dallas/Ft. Worth
2019/6/16,1.17,972078,conventional,2019,Denver
2019/6/16,1.6,24250,organic,2019,Denver
2019/6/16,1.3,453217,conventional,2019,Detroit
2019/6/16,1.54,31418,organic,2019,Detroit
2019/6/16,1.53,169723,conventional,2019,Grand Rapids
2019/6/16,1.58,9907,organic,2019,Grand Rapids
2019/6/16,1.19,357007,conventional,2019,Harrisburg/Scranton
2019/6/16,1.64,9673,organic,2019,Harrisburg/Scranton
2019/6/16,1.51,375222,conventional,2019,Hartford/Springfield
2019/6/16,2.32,12770,organic,2019,Hartford/Springfield
2019/6/16,1.09,1228642,conventional,2019,Houston
2019/6/16,2.09,18947,organic,2019,Houston
2019/6/16,1.32,210630,conventional,2019,Indianapolis
2019/6/16,1.59,6759,organic,2019,Indianapolis
2019/6/16,1.46,193779,conventional,2019,Jacksonville
2019/6/16,1.81,2492,organic,2019,Jacksonville
2019/6/16,1.26,349077,conventional,2019,Las Vegas
2019/6/16,1.97,12510,organic,2019,Las Vegas
2019/6/16,1.37,3052501,conventional,2019,Los Angeles
2019/6/16,1.83,115950,organic,2019,Los Angeles
2019/6/16,1.33,108066,conventional,2019,Louisville
2019/6/16,1.54,5187,organic,2019,Louisville
2019/6/16,1.36,902202,conventional,2019,Miami/Ft. Lauderdale
2019/6/16,1.37,1852,organic,2019,Miami/Ft. Lauderdale
2019/6/16,1.23,265302,conventional,2019,Nashville
2019/6/16,1.36,12021,organic,2019,Nashville
2019/6/16,1.11,317817,conventional,2019,New Orleans/Mobile
2019/6/16,0.95,7950,organic,2019,New Orleans/Mobile
2019/6/16,1.6,1731156,conventional,2019,New York
2019/6/16,2.03,90208,organic,2019,New York
2019/6/16,1.27,488723,conventional,2019,Orlando
2019/6/16,1.33,916,organic,2019,Orlando
2019/6/16,1.39,526529,conventional,2019,Philadelphia
2019/6/16,1.72,26786,organic,2019,Philadelphia
2019/6/16,1.09,1132830,conventional,2019,Phoenix/Tucson
2019/6/16,1.74,19078,organic,2019,Phoenix/Tucson
2019/6/16,1.24,141586,conventional,2019,Pittsburgh
2019/6/16,1.53,7100,organic,2019,Pittsburgh
2019/6/16,1.56,584277,conventional,2019,Portland
2019/6/16,2.31,27821,organic,2019,Portland
2019/6/16,1.42,339799,conventional,2019,Raleigh/Greensboro
2019/6/16,1.72,12926,organic,2019,Raleigh/Greensboro
2019/6/16,1.31,282163,conventional,2019,Richmond/Norfolk
2019/6/16,1.26,18449,organic,2019,Richmond/Norfolk
2019/6/16,1.78,470377,conventional,2019,Sacramento
2019/6/16,1.98,12041,organic,2019,Sacramento
2019/6/16,1.47,511610,conventional,2019,San Diego
2019/6/16,1.87,28768,organic,2019,San Diego
2019/6/16,1.82,855010,conventional,2019,San Francisco
2019/6/16,2.32,26658,organic,2019,San Francisco
2019/6/16,1.8,541509,conventional,2019,Seattle
2019/6/16,2.12,78186,organic,2019,Seattle
2019/6/16,1.63,91480,conventional,2019,Spokane
2019/6/16,2.38,4228,organic,2019,Spokane
2019/6/16,1.29,185843,conventional,2019,St. Louis
2019/6/16,1.57,10233,organic,2019,St. Louis
2019/6/16,1.32,90822,conventional,2019,Syracuse
2019/6/16,1.56,4846,organic,2019,Syracuse
2019/6/16,1.21,561700,conventional,2019,Tampa
2019/6/16,1.36,337,organic,2019,Tampa
2019/6/23,1.15,140874,conventional,2019,Albany
2019/6/23,1.78,2462,organic,2019,Albany
2019/6/23,1.21,705418,conventional,2019,Atlanta
2019/6/23,2.21,12378,organic,2019,Atlanta
2019/6/23,1.48,898795,conventional,2019,Baltimore
2019/6/23,1.79,31566,organic,2019,Baltimore
2019/6/23,1.76,86615,conventional,2019,Boise
2019/6/23,2.33,3386,organic,2019,Boise
2019/6/23,1.5,713459,conventional,2019,Boston
2019/6/23,1.74,34936,organic,2019,Boston
2019/6/23,1.29,170217,conventional,2019,Buffalo/Rochester
2019/6/23,1.44,12603,organic,2019,Buffalo/Rochester
2019/6/23,1.52,279326,conventional,2019,Charlotte
2019/6/23,1.87,11367,organic,2019,Charlotte
2019/6/23,1.64,617868,conventional,2019,Chicago
2019/6/23,2.08,31572,organic,2019,Chicago
2019/6/23,1.55,200127,conventional,2019,Cincinnati/Dayton
2019/6/23,1.83,21319,organic,2019,Cincinnati/Dayton
2019/6/23,1.31,204402,conventional,2019,Columbus
2019/6/23,1.81,10722,organic,2019,Columbus
2019/6/23,0.99,1566196,conventional,2019,Dallas/Ft. Worth
2019/6/23,1.34,25364,organic,2019,Dallas/Ft. Worth
2019/6/23,1.33,879803,conventional,2019,Denver
2019/6/23,1.9,18837,organic,2019,Denver
2019/6/23,1.31,421454,conventional,2019,Detroit
2019/6/23,1.51,28835,organic,2019,Detroit
2019/6/23,1.51,167962,conventional,2019,Grand Rapids
2019/6/23,1.42,7718,organic,2019,Grand Rapids
2019/6/23,1.21,357008,conventional,2019,Harrisburg/Scranton
2019/6/23,1.71,6195,organic,2019,Harrisburg/Scranton
2019/6/23,1.53,332816,conventional,2019,Hartford/Springfield
2019/6/23,2.36,13342,organic,2019,Hartford/Springfield
2019/6/23,0.96,1495788,conventional,2019,Houston
2019/6/23,2.07,15893,organic,2019,Houston
2019/6/23,1.39,192886,conventional,2019,Indianapolis
2019/6/23,1.63,6894,organic,2019,Indianapolis
2019/6/23,1.54,188011,conventional,2019,Jacksonville
2019/6/23,1.84,2011,organic,2019,Jacksonville
2019/6/23,1.19,377836,conventional,2019,Las Vegas
2019/6/23,2.14,10837,organic,2019,Las Vegas
2019/6/23,1.49,2664173,conventional,2019,Los Angeles
2019/6/23,1.95,136374,organic,2019,Los Angeles
2019/6/23,1.48,100253,conventional,2019,Louisville
2019/6/23,2,3658,organic,2019,Louisville
2019/6/23,1.57,799963,conventional,2019,Miami/Ft. Lauderdale
2019/6/23,1.39,1301,organic,2019,Miami/Ft. Lauderdale
2019/6/23,1.26,253105,conventional,2019,Nashville
2019/6/23,1.84,6477,organic,2019,Nashville
2019/6/23,1.18,315155,conventional,2019,New Orleans/Mobile
2019/6/23,1.03,5563,organic,2019,New Orleans/Mobile
2019/6/23,1.57,1563806,conventional,2019,New York
2019/6/23,2.17,79775,organic,2019,New York
2019/6/23,1.45,451905,conventional,2019,Orlando
2019/6/23,1.03,2405,organic,2019,Orlando
2019/6/23,1.36,517696,conventional,2019,Philadelphia
2019/6/23,1.92,17837,organic,2019,Philadelphia
2019/6/23,1.05,1137059,conventional,2019,Phoenix/Tucson
2019/6/23,1.91,14224,organic,2019,Phoenix/Tucson
2019/6/23,1.21,146781,conventional,2019,Pittsburgh
2019/6/23,1.55,6730,organic,2019,Pittsburgh
2019/6/23,1.66,536255,conventional,2019,Portland
2019/6/23,2.39,24083,organic,2019,Portland
2019/6/23,1.41,374749,conventional,2019,Raleigh/Greensboro
2019/6/23,1.57,16619,organic,2019,Raleigh/Greensboro
2019/6/23,1.36,291529,conventional,2019,Richmond/Norfolk
2019/6/23,1.31,17230,organic,2019,Richmond/Norfolk
2019/6/23,1.7,484710,conventional,2019,Sacramento
2019/6/23,1.96,13281,organic,2019,Sacramento
2019/6/23,1.58,449639,conventional,2019,San Diego
2019/6/23,1.98,35622,organic,2019,San Diego
2019/6/23,1.71,909186,conventional,2019,San Francisco
2019/6/23,2.06,37996,organic,2019,San Francisco
2019/6/23,1.89,474067,conventional,2019,Seattle
2019/6/23,2.21,59986,organic,2019,Seattle
2019/6/23,1.75,80062,conventional,2019,Spokane
2019/6/23,2.42,3845,organic,2019,Spokane
2019/6/23,1.49,188304,conventional,2019,St. Louis
2019/6/23,1.6,11553,organic,2019,St. Louis
2019/6/23,1.25,89129,conventional,2019,Syracuse
2019/6/23,1.5,4131,organic,2019,Syracuse
2019/6/23,1.35,522508,conventional,2019,Tampa
2019/6/23,0.95,1317,organic,2019,Tampa
2019/6/30,1.43,115974,conventional,2019,Albany
2019/6/30,1.73,3015,organic,2019,Albany
2019/6/30,1.25,661224,conventional,2019,Atlanta
2019/6/30,1.65,43218,organic,2019,Atlanta
2019/6/30,1.51,887463,conventional,2019,Baltimore
2019/6/30,1.78,35155,organic,2019,Baltimore
2019/6/30,1.7,88092,conventional,2019,Boise
2019/6/30,2.43,3750,organic,2019,Boise
2019/6/30,1.48,700482,conventional,2019,Boston
2019/6/30,1.64,43549,organic,2019,Boston
2019/6/30,1.31,176560,conventional,2019,Buffalo/Rochester
2019/6/30,1.42,14503,organic,2019,Buffalo/Rochester
2019/6/30,1.56,260064,conventional,2019,Charlotte
2019/6/30,1.7,17579,organic,2019,Charlotte
2019/6/30,1.69,629641,conventional,2019,Chicago
2019/6/30,2.19,24971,organic,2019,Chicago
2019/6/30,1.45,263974,conventional,2019,Cincinnati/Dayton
2019/6/30,1.65,47110,organic,2019,Cincinnati/Dayton
2019/6/30,1.32,215447,conventional,2019,Columbus
2019/6/30,2.04,14017,organic,2019,Columbus
2019/6/30,1.06,1520444,conventional,2019,Dallas/Ft. Worth
2019/6/30,1.34,21637,organic,2019,Dallas/Ft. Worth
2019/6/30,1.34,868286,conventional,2019,Denver
2019/6/30,2.16,17088,organic,2019,Denver
